date,state,district,pincode,demo_age_5_17,demo_age_17_
19-10-2025,Maharashtra,Pune,411038,0,16
19-10-2025,Maharashtra,Pune,411040,0,6
19-10-2025,Maharashtra,Pune,411051,0,4
19-10-2025,Maharashtra,Pune,411057,2,26
19-10-2025,Maharashtra,Pune,411060,3,21
19-10-2025,Maharashtra,Pune,412104,0,2
19-10-2025,Maharashtra,Pune,412114,1,9
19-10-2025,Maharashtra,Pune,412202,1,6
19-10-2025,Maharashtra,Pune,412203,1,5
19-10-2025,Maharashtra,Pune,412204,0,2
19-10-2025,Maharashtra,Pune,412206,2,18
19-10-2025,Maharashtra,Pune,412301,0,4
19-10-2025,Maharashtra,Pune,412401,0,2
19-10-2025,Maharashtra,Pune,412402,1,11
19-10-2025,Maharashtra,Pune,412405,0,3
19-10-2025,Maharashtra,Pune,412409,0,10
19-10-2025,Maharashtra,Pune,412410,0,7
19-10-2025,Maharashtra,Pune,412411,2,2
19-10-2025,Maharashtra,Pune,413102,3,28
19-10-2025,Maharashtra,Pune,413103,0,12
19-10-2025,Maharashtra,Pune,413114,1,23
19-10-2025,Maharashtra,Pune,413120,0,2
19-10-2025,Maharashtra,Pune,413133,0,4
19-10-2025,Maharashtra,Raigad,400704,0,1
19-10-2025,Maharashtra,Raigad,402108,1,0
19-10-2025,Maharashtra,Raigad,402110,0,4
19-10-2025,Maharashtra,Raigad,402201,0,3
19-10-2025,Maharashtra,Raigad,402304,0,1
19-10-2025,Maharashtra,Raigad,410205,0,2
19-10-2025,Maharashtra,Raigad,410206,5,48
19-10-2025,Maharashtra,Raigad,410209,2,6
19-10-2025,Maharashtra,Raigad,410221,0,4
19-10-2025,Maharashtra,Raigarh,402106,1,14
19-10-2025,Maharashtra,Raigarh,402126,0,2
19-10-2025,Maharashtra,Raigarh,402203,0,3
19-10-2025,Maharashtra,Raigarh,402301,1,6
19-10-2025,Maharashtra,Raigarh,402308,0,8
19-10-2025,Maharashtra,Raigarh,402403,0,6
19-10-2025,Maharashtra,Raigarh,402404,0,4
19-10-2025,Maharashtra,Raigarh,410204,0,1
19-10-2025,Maharashtra,Raigarh,410206,2,47
19-10-2025,Maharashtra,Raigarh,410208,3,9
19-10-2025,Maharashtra,Raigarh,410210,0,10
19-10-2025,Maharashtra,Ratnagiri,415601,0,1
19-10-2025,Maharashtra,Ratnagiri,415608,1,1
19-10-2025,Maharashtra,Ratnagiri,415610,0,2
19-10-2025,Maharashtra,Ratnagiri,415617,1,2
19-10-2025,Maharashtra,Ratnagiri,415640,0,2
19-10-2025,Maharashtra,Ratnagiri,415713,0,5
19-10-2025,Maharashtra,Ratnagiri,415714,0,1
19-10-2025,Maharashtra,Ratnagiri,415719,1,1
19-10-2025,Maharashtra,Ratnagiri,415802,0,1
19-10-2025,Maharashtra,Ratnagiri,415803,0,2
19-10-2025,Maharashtra,Ratnagiri,416704,0,5
19-10-2025,Maharashtra,Ratnagiri,416705,0,5
19-10-2025,Maharashtra,Sangli,415301,0,2
19-10-2025,Maharashtra,Sangli,415309,0,2
19-10-2025,Maharashtra,Sangli,415409,3,7
19-10-2025,Maharashtra,Sangli,415410,0,1
19-10-2025,Maharashtra,Sangli,416309,0,1
19-10-2025,Maharashtra,Sangli,416311,0,2
19-10-2025,Maharashtra,Sangli,416403,2,3
19-10-2025,Maharashtra,Sangli,416412,0,8
19-10-2025,Maharashtra,Sangli,416416,2,29
19-10-2025,Maharashtra,Satara,412801,0,3
19-10-2025,Maharashtra,Satara,412806,0,2
19-10-2025,Maharashtra,Satara,415023,0,2
19-10-2025,Maharashtra,Satara,415106,1,0
19-10-2025,Maharashtra,Satara,415110,0,2
19-10-2025,Maharashtra,Satara,415111,0,5
19-10-2025,Maharashtra,Satara,415112,0,3
19-10-2025,Maharashtra,Satara,415114,0,4
19-10-2025,Maharashtra,Satara,415205,0,1
19-10-2025,Maharashtra,Satara,415312,0,4
19-10-2025,Maharashtra,Satara,415504,0,1
19-10-2025,Maharashtra,Satara,415506,0,4
19-10-2025,Maharashtra,Satara,415511,1,2
19-10-2025,Maharashtra,Satara,415528,0,2
19-10-2025,Maharashtra,Sindhudurg,416514,0,3
19-10-2025,Maharashtra,Sindhudurg,416520,1,10
19-10-2025,Maharashtra,Sindhudurg,416603,1,0
19-10-2025,Maharashtra,Sindhudurg,416616,0,1
19-10-2025,Maharashtra,Sindhudurg,416632,0,1
19-10-2025,Maharashtra,Solapur,413002,1,39
19-10-2025,Maharashtra,Solapur,413003,0,11
19-10-2025,Maharashtra,Solapur,413004,1,28
19-10-2025,Maharashtra,Solapur,413112,1,6
19-10-2025,Maharashtra,Solapur,413208,3,14
19-10-2025,Maharashtra,Solapur,413210,0,2
19-10-2025,Maharashtra,Solapur,413216,1,24
19-10-2025,Maharashtra,Solapur,413217,0,5
19-10-2025,Maharashtra,Solapur,413223,0,3
19-10-2025,Maharashtra,Solapur,413253,0,8
19-10-2025,Maharashtra,Solapur,413304,6,46
19-10-2025,Maharashtra,Solapur,413309,1,10
19-10-2025,Maharashtra,Solapur,413310,2,11
19-10-2025,Maharashtra,Solapur,413324,1,3
19-10-2025,Maharashtra,Thane,400703,3,15
19-10-2025,Maharashtra,Thane,400705,1,15
19-10-2025,Maharashtra,Thane,400706,5,30
19-10-2025,Maharashtra,Thane,400710,1,5
19-10-2025,Maharashtra,Thane,401206,0,2
19-10-2025,Maharashtra,Thane,401209,0,19
19-10-2025,Maharashtra,Thane,401303,0,11
19-10-2025,Maharashtra,Thane,401403,0,16
19-10-2025,Maharashtra,Thane,401404,0,18
19-10-2025,Maharashtra,Thane,401607,0,5
19-10-2025,Maharashtra,Thane,421001,0,11
19-10-2025,Maharashtra,Thane,421003,0,2
19-10-2025,Maharashtra,Thane,421005,2,14
19-10-2025,Maharashtra,Thane,421101,0,17
19-10-2025,Maharashtra,Thane,421102,1,25
19-10-2025,Maharashtra,Thane,421402,0,30
19-10-2025,Maharashtra,Thane,421503,4,47
19-10-2025,Maharashtra,Thane,421505,2,10
19-10-2025,Maharashtra,Thane,421605,1,22
19-10-2025,Maharashtra,Wardha,442104,1,6
19-10-2025,Maharashtra,Wardha,442106,0,3
19-10-2025,Maharashtra,Wardha,442302,0,5
19-10-2025,Maharashtra,Yavatmal,445101,0,6
19-10-2025,Maharashtra,Yavatmal,445109,0,2
19-10-2025,Maharashtra,Yavatmal,445201,0,1
19-10-2025,Maharashtra,Yavatmal,445209,1,12
19-10-2025,Maharashtra,Yavatmal,445211,1,2
19-10-2025,Maharashtra,Yavatmal,445305,2,14
27-10-2025,Maharashtra,Nagpur,441105,1,17
27-10-2025,Maharashtra,Nagpur,441108,2,36
27-10-2025,Maharashtra,Nagpur,441111,0,4
27-10-2025,Maharashtra,Nagpur,441122,2,13
27-10-2025,Maharashtra,Nagpur,441301,0,10
27-10-2025,Maharashtra,Nagpur,441305,1,10
27-10-2025,Maharashtra,Nagpur,441401,0,15
27-10-2025,Maharashtra,Nagpur,441404,0,1
27-10-2025,Maharashtra,Nanded,431604,2,26
27-10-2025,Maharashtra,Nanded,431605,2,48
27-10-2025,Maharashtra,Nanded,431704,0,67
27-10-2025,Maharashtra,Nanded,431717,1,57
27-10-2025,Maharashtra,Nanded,431718,1,19
27-10-2025,Maharashtra,Nanded,431731,0,13
27-10-2025,Maharashtra,Nanded,431804,2,86
27-10-2025,Maharashtra,Nanded,431809,0,25
27-10-2025,Maharashtra,Nandurbar,425412,0,61
27-10-2025,Maharashtra,Nandurbar,425413,1,25
27-10-2025,Maharashtra,Nandurbar,425414,2,32
27-10-2025,Maharashtra,Nandurbar,425416,0,16
27-10-2025,Maharashtra,Nandurbar,425418,1,18
27-10-2025,Maharashtra,Nandurbar,425419,1,57
27-10-2025,Maharashtra,Nandurbar,425452,0,24
27-10-2025,Maharashtra,Nashik,422001,2,12
27-10-2025,Maharashtra,Nashik,422012,0,13
27-10-2025,Maharashtra,Nashik,422104,0,5
27-10-2025,Maharashtra,Nashik,422203,1,18
27-10-2025,Maharashtra,Nashik,422205,0,10
27-10-2025,Maharashtra,Nashik,422301,0,1
27-10-2025,Maharashtra,Nashik,423105,3,18
27-10-2025,Maharashtra,Nashik,423201,0,3
27-10-2025,Maharashtra,Nashik,423202,0,1
27-10-2025,Maharashtra,Nashik,423213,0,11
27-10-2025,Maharashtra,Nashik,423402,0,30
27-10-2025,Maharashtra,Osmanabad,413405,0,6
27-10-2025,Maharashtra,Osmanabad,413505,0,46
27-10-2025,Maharashtra,Osmanabad,413508,1,25
27-10-2025,Maharashtra,Osmanabad,413510,0,3
27-10-2025,Maharashtra,Osmanabad,413526,0,5
27-10-2025,Maharashtra,Osmanabad,413534,0,13
27-10-2025,Maharashtra,Osmanabad,413601,1,40
27-10-2025,Maharashtra,Osmanabad,413603,0,16
27-10-2025,Maharashtra,Osmanabad,413607,0,1
27-10-2025,Maharashtra,Osmanabad,413624,0,1
27-10-2025,Maharashtra,Palghar,401102,0,6
27-10-2025,Maharashtra,Palghar,401103,0,7
27-10-2025,Maharashtra,Palghar,401208,2,63
27-10-2025,Maharashtra,Palghar,401302,0,2
27-10-2025,Maharashtra,Palghar,401303,2,26
27-10-2025,Maharashtra,Palghar,401305,6,38
27-10-2025,Maharashtra,Palghar,401402,0,1
27-10-2025,Maharashtra,Palghar,401504,0,5
27-10-2025,Maharashtra,Palghar,401506,0,1
27-10-2025,Maharashtra,Parbhani,431401,6,93
27-10-2025,Maharashtra,Parbhani,431402,0,41
27-10-2025,Maharashtra,Parbhani,431508,0,42
27-10-2025,Maharashtra,Parbhani,431516,2,39
27-10-2025,Maharashtra,Parbhani,431536,0,49
27-10-2025,Maharashtra,Pune,410403,0,1
27-10-2025,Maharashtra,Pune,410406,1,2
27-10-2025,Maharashtra,Pune,410501,4,34
27-10-2025,Maharashtra,Pune,410516,0,8
27-10-2025,Maharashtra,Pune,411003,0,5
27-10-2025,Maharashtra,Pune,411005,0,4
27-10-2025,Maharashtra,Pune,411006,2,13
27-10-2025,Maharashtra,Pune,411013,1,8
27-10-2025,Maharashtra,Pune,411014,4,31
27-10-2025,Maharashtra,Pune,411017,5,22
27-10-2025,Maharashtra,Pune,411019,1,15
27-10-2025,Maharashtra,Pune,411025,1,4
27-10-2025,Maharashtra,Pune,411030,2,4
27-10-2025,Maharashtra,Pune,411031,0,2
27-10-2025,Maharashtra,Pune,411033,4,46
27-10-2025,Maharashtra,Pune,411040,0,7
27-10-2025,Maharashtra,Pune,411047,2,9
27-10-2025,Maharashtra,Pune,411048,2,49
27-10-2025,Maharashtra,Pune,412106,0,21
27-10-2025,Maharashtra,Pune,412108,0,9
27-10-2025,Maharashtra,Pune,412206,0,22
27-10-2025,Maharashtra,Pune,412209,0,7
27-10-2025,Maharashtra,Pune,412212,0,9
27-10-2025,Maharashtra,Pune,412215,0,9
27-10-2025,Maharashtra,Pune,412218,0,9
27-10-2025,Maharashtra,Pune,412219,0,17
27-10-2025,Maharashtra,Pune,412301,0,10
27-10-2025,Maharashtra,Pune,412402,0,16
27-10-2025,Maharashtra,Pune,413116,0,10
27-10-2025,Maharashtra,Pune,413120,0,12
27-10-2025,Maharashtra,Raigad,402104,1,1
27-10-2025,Maharashtra,Raigad,402105,1,1
27-10-2025,Maharashtra,Raigad,402109,0,4
27-10-2025,Maharashtra,Raigad,402202,0,1
27-10-2025,Maharashtra,Raigad,402207,0,1
27-10-2025,Maharashtra,Raigad,402209,0,2
27-10-2025,Maharashtra,Raigad,402302,0,2
27-10-2025,Maharashtra,Raigad,402303,0,1
27-10-2025,Maharashtra,Raigad,410101,0,3
27-10-2025,Maharashtra,Raigad,410201,0,1
27-10-2025,Maharashtra,Raigad,410206,3,42
27-10-2025,Maharashtra,Raigad,410208,0,9
27-10-2025,Maharashtra,Raigad,410210,1,23
27-10-2025,Maharashtra,Raigarh,400707,1,1
27-10-2025,Maharashtra,Raigarh,402101,0,2
27-10-2025,Maharashtra,Raigarh,402109,1,22
27-10-2025,Maharashtra,Raigarh,402110,0,15
27-10-2025,Maharashtra,Raigarh,402115,0,4
27-10-2025,Maharashtra,Raigarh,402122,0,4
27-10-2025,Maharashtra,Raigarh,402303,0,7
27-10-2025,Maharashtra,Raigarh,402304,1,2
27-10-2025,Maharashtra,Raigarh,402307,0,2
27-10-2025,Maharashtra,Raigarh,402401,0,21
27-10-2025,Maharashtra,Raigarh,402403,0,7
27-10-2025,Maharashtra,Raigarh,410101,1,24
27-10-2025,Maharashtra,Raigarh,410204,0,1
27-10-2025,Maharashtra,Raigarh,410210,2,9
27-10-2025,Maharashtra,Raigarh,410218,1,5
27-10-2025,Maharashtra,Raigarh,410220,0,1
27-10-2025,Maharashtra,Raigarh,410222,0,2
27-10-2025,Maharashtra,Ratnagiri,415604,0,3
27-10-2025,Maharashtra,Ratnagiri,415607,0,3
27-10-2025,Maharashtra,Ratnagiri,415609,1,5
27-10-2025,Maharashtra,Ratnagiri,415620,3,5
27-10-2025,Maharashtra,Ratnagiri,415722,0,3
27-10-2025,Maharashtra,Ratnagiri,415803,0,7
27-10-2025,Maharashtra,Ratnagiri,416704,0,10
27-10-2025,Maharashtra,Sangli,415413,0,3
27-10-2025,Maharashtra,Sangli,416304,2,4
27-10-2025,Maharashtra,Sangli,416306,0,3
27-10-2025,Maharashtra,Sangli,416313,0,1
27-10-2025,Maharashtra,Sangli,416403,0,10
27-10-2025,Maharashtra,Sangli,416406,0,2
27-10-2025,Maharashtra,Sangli,416407,1,2
27-10-2025,Maharashtra,Sangli,416408,0,4
27-10-2025,Maharashtra,Sangli,416411,0,9
27-10-2025,Maharashtra,Sangli,416413,0,23
27-10-2025,Maharashtra,Sangli,416414,0,2
27-10-2025,Maharashtra,Sangli,416419,1,10
27-10-2025,Maharashtra,Satara,412801,0,4
27-10-2025,Maharashtra,Satara,412806,0,18
27-10-2025,Maharashtra,Satara,415022,0,2
27-10-2025,Maharashtra,Satara,415103,0,3
27-10-2025,Maharashtra,Satara,415209,0,3
27-10-2025,Maharashtra,Satara,415503,0,1
27-10-2025,Maharashtra,Satara,415507,0,6
27-10-2025,Maharashtra,Satara,415513,0,4
27-10-2025,Maharashtra,Sindhudurg,416510,1,28
27-10-2025,Maharashtra,Sindhudurg,416512,0,11
27-10-2025,Maharashtra,Sindhudurg,416531,1,2
27-10-2025,Maharashtra,Sindhudurg,416549,0,3
27-10-2025,Maharashtra,Sindhudurg,416601,0,35
27-10-2025,Maharashtra,Sindhudurg,416605,0,1
27-10-2025,Maharashtra,Sindhudurg,416613,0,1
27-10-2025,Maharashtra,Sindhudurg,416626,0,1
27-10-2025,Maharashtra,Sindhudurg,416703,0,6
27-10-2025,Maharashtra,Sindhudurg,416806,0,2
27-10-2025,Maharashtra,Solapur,413004,0,25
27-10-2025,Maharashtra,Solapur,413107,0,25
27-10-2025,Maharashtra,Solapur,413109,0,56
27-10-2025,Maharashtra,Solapur,413112,0,13
27-10-2025,Maharashtra,Solapur,413118,0,6
27-10-2025,Maharashtra,Solapur,413206,1,6
27-10-2025,Maharashtra,Solapur,413216,0,60
27-10-2025,Maharashtra,Solapur,413222,1,15
27-10-2025,Maharashtra,Solapur,413224,0,5
27-10-2025,Maharashtra,Solapur,413250,0,4
27-10-2025,Maharashtra,Solapur,413251,0,22
27-10-2025,Maharashtra,Solapur,413252,1,7
27-10-2025,Maharashtra,Solapur,413310,0,44
27-10-2025,Maharashtra,Solapur,413403,2,71
27-10-2025,Maharashtra,Thane,400604,2,26
27-10-2025,Maharashtra,Thane,400607,6,17
27-10-2025,Maharashtra,Thane,400608,0,12
27-10-2025,Maharashtra,Thane,400705,1,16
27-10-2025,Maharashtra,Thane,401106,0,17
27-10-2025,Maharashtra,Thane,401202,1,6
27-10-2025,Maharashtra,Thane,401502,0,7
27-10-2025,Maharashtra,Thane,401603,0,55
27-10-2025,Maharashtra,Thane,421103,0,3
27-10-2025,Maharashtra,Thane,421201,1,34
27-10-2025,Maharashtra,Thane,421301,11,133
27-10-2025,Maharashtra,Thane,421312,0,8
27-10-2025,Maharashtra,Wardha,442301,1,9
27-10-2025,Maharashtra,Yavatmal,445205,3,19
27-10-2025,Maharashtra,Yavatmal,445210,0,9
27-10-2025,Maharashtra,Yavatmal,445216,0,2
27-10-2025,Maharashtra,Yavatmal,445301,3,64
27-10-2025,Maharashtra,Yavatmal,445303,0,17
27-10-2025,Maharashtra,Yavatmal,445323,0,14
27-10-2025,Maharashtra,Yavatmal,445401,0,7
27-10-2025,Maharashtra,Ahmadnagar,413201,1,72
27-10-2025,Maharashtra,Ahmadnagar,413204,0,57
27-10-2025,Maharashtra,Ahmadnagar,413718,1,69
27-10-2025,Maharashtra,Ahmadnagar,413720,0,1
27-10-2025,Maharashtra,Ahmadnagar,413723,1,26
27-10-2025,Maharashtra,Ahmadnagar,414002,1,14
27-10-2025,Maharashtra,Ahmadnagar,414307,0,1
27-10-2025,Maharashtra,Ahmadnagar,414604,2,38
27-10-2025,Maharashtra,Ahmadnagar,414609,0,11
27-10-2025,Maharashtra,Ahmadnagar,414701,0,12
27-10-2025,Maharashtra,Ahmadnagar,422611,1,0
27-10-2025,Maharashtra,Ahmed Nagar,413714,0,2
27-10-2025,Maharashtra,Ahmed Nagar,413720,0,1
27-10-2025,Maharashtra,Ahmed Nagar,414402,0,1
27-10-2025,Maharashtra,Ahmed Nagar,422605,0,3
27-10-2025,Maharashtra,Ahmed Nagar,423601,0,1
27-10-2025,Maharashtra,Akola,444003,0,17
27-10-2025,Maharashtra,Akola,444311,0,3
27-10-2025,Maharashtra,Akola,444405,0,13
27-10-2025,Maharashtra,Amravati,444602,1,9
27-10-2025,Maharashtra,Amravati,444604,1,5
27-10-2025,Maharashtra,Amravati,444719,0,38
27-10-2025,Maharashtra,Amravati,444801,1,30
27-10-2025,Maharashtra,Amravati,444802,0,14
27-10-2025,Maharashtra,Amravati,444805,0,11
27-10-2025,Maharashtra,Amravati,444807,0,33
27-10-2025,Maharashtra,Amravati,444809,1,3
27-10-2025,Maharashtra,Amravati,444810,0,1
27-10-2025,Maharashtra,Amravati,444813,0,13
27-10-2025,Maharashtra,Aurangabad,431002,0,21
27-10-2025,Maharashtra,Aurangabad,431003,0,7
27-10-2025,Maharashtra,Aurangabad,431005,0,4
27-10-2025,Maharashtra,Aurangabad,431101,0,31
27-10-2025,Maharashtra,Aurangabad,431102,1,13
27-10-2025,Maharashtra,Aurangabad,431109,0,10
27-10-2025,Maharashtra,Aurangabad,431112,4,102
27-10-2025,Maharashtra,Aurangabad,431117,1,15
27-10-2025,Maharashtra,Aurangabad,431121,0,54
27-10-2025,Maharashtra,Aurangabad,431136,6,23
27-10-2025,Maharashtra,Aurangabad,431137,0,39
27-10-2025,Maharashtra,Aurangabad,431147,2,37
27-10-2025,Maharashtra,Aurangabad,431150,0,68
27-10-2025,Maharashtra,Beed,414203,1,100
27-10-2025,Maharashtra,Beed,414204,3,86
27-10-2025,Maharashtra,Beed,431125,0,43
27-10-2025,Maharashtra,Beed,431129,1,91
27-10-2025,Maharashtra,Beed,431131,4,95
27-10-2025,Maharashtra,Beed,431517,2,41
27-10-2025,Maharashtra,Bhandara,441702,0,2
27-10-2025,Maharashtra,Bhandara,441802,0,64
27-10-2025,Maharashtra,Bhandara,441914,0,13
27-10-2025,Maharashtra,Bhandara,441915,0,20
27-10-2025,Maharashtra,Bid,414203,0,5
27-10-2025,Maharashtra,Bid,431122,0,22
27-10-2025,Maharashtra,Bid,431129,0,1
27-10-2025,Maharashtra,Bid,431131,0,12
27-10-2025,Maharashtra,Buldana,443203,0,13
27-10-2025,Maharashtra,Buldana,443204,0,17
27-10-2025,Maharashtra,Buldana,443303,0,5
27-10-2025,Maharashtra,Buldana,444202,0,1
27-10-2025,Maharashtra,Buldhana,443001,1,42
27-10-2025,Maharashtra,Buldhana,443102,0,20
27-10-2025,Maharashtra,Buldhana,443206,0,23
27-10-2025,Maharashtra,Buldhana,443402,0,37
27-10-2025,Maharashtra,Buldhana,443404,0,27
27-10-2025,Maharashtra,Buldhana,444201,1,0
27-10-2025,Maharashtra,Buldhana,444306,0,21
27-10-2025,Maharashtra,Chandrapur,441224,1,33
27-10-2025,Maharashtra,Chandrapur,442905,0,43
27-10-2025,Maharashtra,Chandrapur,442907,1,31
27-10-2025,Maharashtra,Chandrapur,442908,2,78
27-10-2025,Maharashtra,Chhatrapati Sambhajinagar,423702,0,1
27-10-2025,Maharashtra,Chhatrapati Sambhajinagar,431010,0,2
27-10-2025,Maharashtra,Chhatrapati Sambhajinagar,431112,1,2
27-10-2025,Maharashtra,Chhatrapati Sambhajinagar,431133,0,2
27-10-2025,Maharashtra,Dharashiv,413603,0,1
27-10-2025,Maharashtra,Dhule,424001,1,47
27-10-2025,Maharashtra,Dhule,424302,0,5
27-10-2025,Maharashtra,Dhule,424303,0,4
27-10-2025,Maharashtra,Dhule,424306,0,18
27-10-2025,Maharashtra,Dhule,424308,1,21
27-10-2025,Maharashtra,Dhule,425406,1,28
27-10-2025,Maharashtra,Dhule,425410,0,2
27-10-2025,Maharashtra,Dhule,425427,1,22
27-10-2025,Maharashtra,Gadchiroli,441209,0,18
27-10-2025,Maharashtra,Gadchiroli,442603,0,26
27-10-2025,Maharashtra,Gadchiroli,442605,0,4
27-10-2025,Maharashtra,Gadchiroli,442606,1,29
27-10-2025,Maharashtra,Gadchiroli,442704,1,47
27-10-2025,Maharashtra,Gondia,441902,0,2
27-10-2025,Maharashtra,Gondiya,441207,0,1
27-10-2025,Maharashtra,Gondiya,441802,0,4
27-10-2025,Maharashtra,Gondiya,441806,0,23
27-10-2025,Maharashtra,Gondiya,441807,0,27
27-10-2025,Maharashtra,Gondiya *,441701,0,1
27-10-2025,Maharashtra,Gondiya *,441801,0,7
27-10-2025,Maharashtra,Hingoli,431509,0,13
27-10-2025,Maharashtra,Hingoli,431513,2,141
27-10-2025,Maharashtra,Jalgaon,424101,1,109
27-10-2025,Maharashtra,Jalgaon,424107,0,10
27-10-2025,Maharashtra,Jalgaon,424202,1,11
27-10-2025,Maharashtra,Jalgaon,425103,0,17
27-10-2025,Maharashtra,Jalgaon,425104,2,22
27-10-2025,Maharashtra,Jalgaon,425110,0,11
27-10-2025,Maharashtra,Jalgaon,425116,1,12
27-10-2025,Maharashtra,Jalgaon,425301,0,9
27-10-2025,Maharashtra,Jalgaon,425503,0,10
27-10-2025,Maharashtra,Jalgaon,425505,0,1
27-10-2025,Maharashtra,Jalgaon,425507,0,3
27-10-2025,Maharashtra,Jalna,431202,1,15
27-10-2025,Maharashtra,Jalna,431208,2,30
27-10-2025,Maharashtra,Jalna,431212,0,32
27-10-2025,Maharashtra,Jalna,431506,0,2
27-10-2025,Maharashtra,Kolhapur,415101,0,25
27-10-2025,Maharashtra,Kolhapur,416003,0,12
27-10-2025,Maharashtra,Kolhapur,416012,1,28
27-10-2025,Maharashtra,Kolhapur,416103,0,6
27-10-2025,Maharashtra,Kolhapur,416106,0,3
27-10-2025,Maharashtra,Kolhapur,416111,0,11
27-10-2025,Maharashtra,Kolhapur,416119,0,8
27-10-2025,Maharashtra,Kolhapur,416122,1,14
27-10-2025,Maharashtra,Kolhapur,416202,1,19
27-10-2025,Maharashtra,Kolhapur,416214,0,13
27-10-2025,Maharashtra,Kolhapur,416216,0,19
27-10-2025,Maharashtra,Kolhapur,416502,0,16
27-10-2025,Maharashtra,Latur,413510,0,9
27-10-2025,Maharashtra,Latur,413513,0,33
27-10-2025,Maharashtra,Latur,413514,2,23
27-10-2025,Maharashtra,Latur,413521,0,44
27-10-2025,Maharashtra,Latur,413522,0,15
27-10-2025,Maharashtra,Latur,413523,0,21
27-10-2025,Maharashtra,Latur,413544,0,23
27-10-2025,Maharashtra,Mumbai,400003,1,13
27-10-2025,Maharashtra,Mumbai,400017,2,15
27-10-2025,Maharashtra,Mumbai,400026,0,2
27-10-2025,Maharashtra,Mumbai,400033,0,7
27-10-2025,Maharashtra,Mumbai,400067,0,26
27-10-2025,Maharashtra,Mumbai,400074,1,25
27-10-2025,Maharashtra,Mumbai,400075,0,7
27-10-2025,Maharashtra,Mumbai,400080,0,8
27-10-2025,Maharashtra,Mumbai,400086,0,17
27-10-2025,Maharashtra,Mumbai,400612,0,1
27-10-2025,Maharashtra,Mumbai City,400007,0,7
27-10-2025,Maharashtra,Mumbai City,400011,1,10
27-10-2025,Maharashtra,Mumbai City,400025,1,7
27-10-2025,Maharashtra,Mumbai City,400026,0,3
27-10-2025,Maharashtra,Mumbai City,400028,0,6
27-10-2025,Maharashtra,Mumbai City,400033,0,6
27-10-2025,Maharashtra,Mumbai City,400037,5,24
27-10-2025,Maharashtra,Mumbai Suburban,400056,1,4
27-10-2025,Maharashtra,Mumbai Suburban,400063,0,11
27-10-2025,Maharashtra,Mumbai Suburban,400065,0,11
27-10-2025,Maharashtra,Mumbai Suburban,400074,3,16
27-10-2025,Maharashtra,Mumbai Suburban,400078,2,22
27-10-2025,Maharashtra,Mumbai Suburban,400084,0,5
27-10-2025,Maharashtra,Mumbai Suburban,400097,4,21
27-10-2025,Maharashtra,Mumbai Suburban,400101,0,20
27-10-2025,Maharashtra,Mumbai( Sub Urban ),400077,0,1
27-10-2025,Maharashtra,Mumbai( Sub Urban ),400078,0,1
27-10-2025,Maharashtra,Nagpur,440001,0,5
27-10-2025,Maharashtra,Nagpur,440010,0,11
27-10-2025,Maharashtra,Nagpur,440017,1,26
27-10-2025,Maharashtra,Nagpur,440019,0,3
27-10-2025,Maharashtra,Nagpur,440022,1,12
30-10-2025,Maharashtra,Ahmed Nagar,414502,0,1
30-10-2025,Maharashtra,Akola,444110,0,1
30-10-2025,Maharashtra,Aurangabad,431004,0,2
30-10-2025,Maharashtra,Chhatrapati Sambhajinagar,431135,1,2
30-10-2025,Maharashtra,Dharashiv,413608,0,1
30-10-2025,Maharashtra,Gondia,441702,0,1
30-10-2025,Maharashtra,Raigarh,400703,0,1
30-10-2025,Maharashtra,Satara,415212,0,1
30-10-2025,Maharashtra,Wardha,442103,0,3
02-11-2025,Maharashtra,Ahmadnagar,413707,0,1
02-11-2025,Maharashtra,Ahmadnagar,422610,0,1
02-11-2025,Maharashtra,Akola,444104,0,2
02-11-2025,Maharashtra,Amravati,444711,1,1
02-11-2025,Maharashtra,Amravati,444728,0,1
02-11-2025,Maharashtra,Amravati,444905,0,4
02-11-2025,Maharashtra,Aurangabad,431006,0,2
02-11-2025,Maharashtra,Aurangabad,431148,0,1
02-11-2025,Maharashtra,Beed,413207,0,1
02-11-2025,Maharashtra,Bhandara,441908,0,1
02-11-2025,Maharashtra,Chandrapur,442402,0,1
02-11-2025,Maharashtra,Chandrapur,442906,0,1
02-11-2025,Maharashtra,Chhatrapati Sambhajinagar,431010,1,1
02-11-2025,Maharashtra,Chhatrapati Sambhajinagar,431104,0,2
02-11-2025,Maharashtra,Chhatrapati Sambhajinagar,431116,0,1
02-11-2025,Maharashtra,Chhatrapati Sambhajinagar,431134,2,1
02-11-2025,Maharashtra,Chhatrapati Sambhajinagar,431147,0,1
02-11-2025,Maharashtra,Dharashiv,413601,0,2
02-11-2025,Maharashtra,Dhule,424310,0,1
02-11-2025,Maharashtra,Gadchiroli,441209,0,1
02-11-2025,Maharashtra,Jalgaon,424203,0,1
02-11-2025,Maharashtra,Jalna,431502,1,2
02-11-2025,Maharashtra,Kolhapur,416011,1,1
02-11-2025,Maharashtra,Kolhapur,416121,1,1
02-11-2025,Maharashtra,Kolhapur,416143,0,9
02-11-2025,Maharashtra,Kolhapur,416210,0,2
02-11-2025,Maharashtra,Kolhapur,416220,0,1
02-11-2025,Maharashtra,Mumbai,400003,0,2
02-11-2025,Maharashtra,Mumbai,400050,0,1
02-11-2025,Maharashtra,Mumbai City,400014,0,1
