date,state,district,pincode,bio_age_5_17,bio_age_17_
22-10-2025,Maharashtra,Thane,421306,6,6
22-10-2025,Maharashtra,Thane,421311,1,5
22-10-2025,Maharashtra,Thane,421401,1,0
22-10-2025,Maharashtra,Wardha,442001,2,4
22-10-2025,Maharashtra,Yavatmal,445102,0,1
22-10-2025,Maharashtra,Yavatmal,445202,1,1
22-10-2025,Maharashtra,Yavatmal,445203,2,2
03-07-2025,Maharashtra,Chandrapur,442903,13,44
03-07-2025,Maharashtra,Chandrapur,442904,3,13
03-07-2025,Maharashtra,Chandrapur,442907,26,61
03-07-2025,Maharashtra,Chhatrapati Sambhajinagar,423703,0,2
03-07-2025,Maharashtra,Chhatrapati Sambhajinagar,431005,0,1
03-07-2025,Maharashtra,Chhatrapati Sambhajinagar,431008,0,2
03-07-2025,Maharashtra,Chhatrapati Sambhajinagar,431116,0,2
03-07-2025,Maharashtra,Chhatrapati Sambhajinagar,431118,0,2
03-07-2025,Maharashtra,Chhatrapati Sambhajinagar,431136,2,3
03-07-2025,Maharashtra,Dharashiv,413508,0,1
03-07-2025,Maharashtra,Dharashiv,413528,0,1
03-07-2025,Maharashtra,Dharashiv,413605,0,2
03-07-2025,Maharashtra,Dharashiv,413623,0,1
03-07-2025,Maharashtra,Dhule,424002,20,41
03-07-2025,Maharashtra,Dhule,424005,6,13
03-07-2025,Maharashtra,Dhule,424308,6,12
03-07-2025,Maharashtra,Dhule,424309,13,11
03-07-2025,Maharashtra,Dhule,425408,39,39
03-07-2025,Maharashtra,Gadchiroli,441209,23,61
03-07-2025,Maharashtra,Gadchiroli,442604,4,16
03-07-2025,Maharashtra,Gadchiroli,442606,29,65
03-07-2025,Maharashtra,Gadchiroli,442705,16,23
03-07-2025,Maharashtra,Gondia,441614,0,1
03-07-2025,Maharashtra,Gondia,441901,0,1
03-07-2025,Maharashtra,Gondiya,441614,25,64
03-07-2025,Maharashtra,Gondiya,441701,6,22
03-07-2025,Maharashtra,Gondiya,441801,14,36
03-07-2025,Maharashtra,Gondiya,441806,5,14
03-07-2025,Maharashtra,Gondiya,441916,16,11
03-07-2025,Maharashtra,Hingoli,431542,12,31
03-07-2025,Maharashtra,Jalgaon,424101,20,73
03-07-2025,Maharashtra,Jalgaon,424105,6,25
03-07-2025,Maharashtra,Jalgaon,424106,4,35
03-07-2025,Maharashtra,Jalgaon,424108,4,12
03-07-2025,Maharashtra,Jalgaon,424201,17,51
03-07-2025,Maharashtra,Jalgaon,424202,8,19
03-07-2025,Maharashtra,Jalgaon,424205,4,12
03-07-2025,Maharashtra,Jalgaon,424207,1,5
03-07-2025,Maharashtra,Jalgaon,425101,2,1
03-07-2025,Maharashtra,Jalgaon,425102,4,4
03-07-2025,Maharashtra,Jalgaon,425104,2,9
03-07-2025,Maharashtra,Jalgaon,425116,8,5
03-07-2025,Maharashtra,Jalgaon,425127,6,14
03-07-2025,Maharashtra,Jalgaon,425306,9,48
03-07-2025,Maharashtra,Jalgaon,425504,7,19
03-07-2025,Maharashtra,Jalgaon,425506,1,0
03-07-2025,Maharashtra,Jalna,431209,17,34
03-07-2025,Maharashtra,Jalna,431211,6,26
03-07-2025,Maharashtra,Kolhapur,416010,7,13
03-07-2025,Maharashtra,Kolhapur,416101,5,32
03-07-2025,Maharashtra,Kolhapur,416104,1,0
03-07-2025,Maharashtra,Kolhapur,416109,2,9
03-07-2025,Maharashtra,Kolhapur,416121,3,12
03-07-2025,Maharashtra,Kolhapur,416146,0,6
03-07-2025,Maharashtra,Kolhapur,416206,4,5
03-07-2025,Maharashtra,Kolhapur,416207,4,5
03-07-2025,Maharashtra,Kolhapur,416209,2,7
03-07-2025,Maharashtra,Kolhapur,416231,1,1
03-07-2025,Maharashtra,Kolhapur,416235,6,5
03-07-2025,Maharashtra,Kolhapur,416509,3,14
03-07-2025,Maharashtra,Kolhapur,416552,0,7
03-07-2025,Maharashtra,Latur,413512,54,141
03-07-2025,Maharashtra,Latur,413518,3,19
03-07-2025,Maharashtra,Latur,413524,10,18
03-07-2025,Maharashtra,Latur,413544,2,25
03-07-2025,Maharashtra,Latur,413607,7,25
03-07-2025,Maharashtra,Mumbai,400005,3,5
03-07-2025,Maharashtra,Mumbai,400006,1,5
03-07-2025,Maharashtra,Mumbai,400008,12,33
03-07-2025,Maharashtra,Mumbai,400024,0,3
03-07-2025,Maharashtra,Mumbai,400031,0,4
03-07-2025,Maharashtra,Mumbai,400033,7,7
03-07-2025,Maharashtra,Mumbai,400061,9,15
03-07-2025,Maharashtra,Mumbai,400064,3,12
03-07-2025,Maharashtra,Mumbai,400065,3,21
03-07-2025,Maharashtra,Mumbai,400087,1,7
03-07-2025,Maharashtra,Mumbai,400097,17,51
03-07-2025,Maharashtra,Mumbai,400102,8,30
03-07-2025,Maharashtra,Mumbai,400708,0,2
03-07-2025,Maharashtra,Mumbai,401104,0,1
03-07-2025,Maharashtra,Mumbai City,400002,1,1
03-07-2025,Maharashtra,Mumbai City,400004,2,6
03-07-2025,Maharashtra,Mumbai City,400005,4,8
03-07-2025,Maharashtra,Mumbai City,400006,1,2
03-07-2025,Maharashtra,Mumbai City,400010,1,3
03-07-2025,Maharashtra,Mumbai City,400012,3,3
03-07-2025,Maharashtra,Mumbai City,400016,4,1
03-07-2025,Maharashtra,Mumbai City,400030,2,3
03-07-2025,Maharashtra,Mumbai City,400033,0,5
03-07-2025,Maharashtra,Mumbai City,400064,0,1
03-07-2025,Maharashtra,Mumbai Suburban,400050,3,10
03-07-2025,Maharashtra,Mumbai Suburban,400055,12,15
03-07-2025,Maharashtra,Mumbai Suburban,400060,11,16
03-07-2025,Maharashtra,Mumbai Suburban,400065,5,3
03-07-2025,Maharashtra,Mumbai Suburban,400066,6,10
03-07-2025,Maharashtra,Mumbai Suburban,400077,1,5
03-07-2025,Maharashtra,Mumbai Suburban,400080,1,9
03-07-2025,Maharashtra,Mumbai Suburban,400081,2,2
03-07-2025,Maharashtra,Mumbai Suburban,400092,1,7
03-07-2025,Maharashtra,Mumbai Suburban,400093,3,9
03-07-2025,Maharashtra,Mumbai Suburban,400095,13,19
03-07-2025,Maharashtra,Mumbai Suburban,400097,15,26
03-07-2025,Maharashtra,Mumbai Suburban,400101,17,12
03-07-2025,Maharashtra,Mumbai( Sub Urban ),400059,0,1
03-07-2025,Maharashtra,Mumbai( Sub Urban ),400061,0,1
03-07-2025,Maharashtra,Mumbai( Sub Urban ),400064,0,1
03-07-2025,Maharashtra,Mumbai( Sub Urban ),400067,0,1
03-07-2025,Maharashtra,Mumbai( Sub Urban ),400074,0,1
03-07-2025,Maharashtra,Mumbai( Sub Urban ),400075,0,1
03-07-2025,Maharashtra,Mumbai( Sub Urban ),400077,0,1
03-07-2025,Maharashtra,Mumbai( Sub Urban ),400080,0,2
03-07-2025,Maharashtra,Mumbai( Sub Urban ),400081,0,1
03-07-2025,Maharashtra,Mumbai( Sub Urban ),400095,0,1
03-07-2025,Maharashtra,Nagpur,440005,0,1
03-07-2025,Maharashtra,Nagpur,440008,14,40
03-07-2025,Maharashtra,Nagpur,440015,4,16
03-07-2025,Maharashtra,Nagpur,440023,19,53
03-07-2025,Maharashtra,Nagpur,440025,1,10
03-07-2025,Maharashtra,Nagpur,440026,13,66
03-07-2025,Maharashtra,Nagpur,440029,1,0
03-07-2025,Maharashtra,Nagpur,440036,2,7
03-07-2025,Maharashtra,Nagpur,441103,4,24
03-07-2025,Maharashtra,Nagpur,441202,5,15
03-07-2025,Maharashtra,Nagpur,441305,2,19
03-07-2025,Maharashtra,Nagpur,441306,3,13
03-07-2025,Maharashtra,Nanded,431602,11,33
03-07-2025,Maharashtra,Nanded,431606,1,2
03-07-2025,Maharashtra,Nanded,431713,1,5
03-07-2025,Maharashtra,Nanded,431742,6,31
03-07-2025,Maharashtra,Nanded,431745,5,4
03-07-2025,Maharashtra,Nanded,431804,19,69
03-07-2025,Maharashtra,Nandurbar,425410,3,6
03-07-2025,Maharashtra,Nandurbar,425411,5,10
03-07-2025,Maharashtra,Nandurbar,425418,15,22
03-07-2025,Maharashtra,Nandurbar,425419,18,57
03-07-2025,Maharashtra,Nandurbar,425423,4,13
03-07-2025,Maharashtra,Nashik,422005,3,5
03-07-2025,Maharashtra,Nashik,422013,4,12
03-07-2025,Maharashtra,Nashik,422201,1,4
03-07-2025,Maharashtra,Nashik,422202,18,30
03-07-2025,Maharashtra,Nashik,422204,19,66
03-07-2025,Maharashtra,Nashik,422206,13,17
03-07-2025,Maharashtra,Nashik,422211,35,72
03-07-2025,Maharashtra,Nashik,422306,7,19
03-07-2025,Maharashtra,Nashik,423104,25,35
03-07-2025,Maharashtra,Nashik,423201,8,5
03-07-2025,Maharashtra,Nashik,423204,12,25
03-07-2025,Maharashtra,Nashik,423205,11,29
03-07-2025,Maharashtra,Nashik,423206,8,28
03-07-2025,Maharashtra,Nashik,423213,7,12
03-07-2025,Maharashtra,Nashik,423301,28,69
03-07-2025,Maharashtra,Nashik,423402,2,9
03-07-2025,Maharashtra,Nashik,423403,6,17
03-07-2025,Maharashtra,Osmanabad,413405,5,10
03-07-2025,Maharashtra,Osmanabad,413502,6,25
03-07-2025,Maharashtra,Osmanabad,413508,4,16
03-07-2025,Maharashtra,Osmanabad,413510,0,4
03-07-2025,Maharashtra,Osmanabad,413603,19,35
03-07-2025,Maharashtra,Osmanabad,413604,32,52
03-07-2025,Maharashtra,Palghar,401103,5,1
03-07-2025,Maharashtra,Palghar,401501,15,27
03-07-2025,Maharashtra,Palghar,401504,0,1
03-07-2025,Maharashtra,Palghar,401601,3,3
03-07-2025,Maharashtra,Palghar,401602,28,40
03-07-2025,Maharashtra,Palghar,401610,3,9
03-07-2025,Maharashtra,Parbhani,431505,20,29
03-07-2025,Maharashtra,Parbhani,431506,31,45
03-07-2025,Maharashtra,Parbhani,431508,8,24
03-07-2025,Maharashtra,Parbhani,431516,8,17
03-07-2025,Maharashtra,Parbhani,431521,13,32
03-07-2025,Maharashtra,Pune,410405,14,30
03-07-2025,Maharashtra,Pune,411003,9,23
03-07-2025,Maharashtra,Pune,411007,0,13
03-07-2025,Maharashtra,Pune,411013,3,5
03-07-2025,Maharashtra,Pune,411015,12,25
03-07-2025,Maharashtra,Pune,411019,6,14
03-07-2025,Maharashtra,Pune,411023,4,15
03-07-2025,Maharashtra,Pune,411026,8,17
03-07-2025,Maharashtra,Pune,411028,15,51
03-07-2025,Maharashtra,Pune,411031,3,6
03-07-2025,Maharashtra,Pune,411039,22,35
03-07-2025,Maharashtra,Pune,411044,5,15
03-07-2025,Maharashtra,Pune,411057,8,24
03-07-2025,Maharashtra,Pune,411058,6,15
03-07-2025,Maharashtra,Pune,412102,2,3
03-07-2025,Maharashtra,Pune,412104,7,7
03-07-2025,Maharashtra,Pune,412201,7,14
03-07-2025,Maharashtra,Pune,412202,4,13
03-07-2025,Maharashtra,Pune,412207,17,25
03-07-2025,Maharashtra,Pune,412208,23,15
03-07-2025,Maharashtra,Pune,412211,6,11
03-07-2025,Maharashtra,Pune,412312,1,3
03-07-2025,Maharashtra,Pune,412401,2,1
03-07-2025,Maharashtra,Pune,412402,1,4
03-07-2025,Maharashtra,Pune,412408,0,4
03-07-2025,Maharashtra,Pune,413114,23,34
03-07-2025,Maharashtra,Pune,413115,1,2
03-07-2025,Maharashtra,Pune,413120,1,6
03-07-2025,Maharashtra,Pune,413211,1,0
03-07-2025,Maharashtra,Raigad,402106,0,1
03-07-2025,Maharashtra,Raigad,402304,0,2
03-07-2025,Maharashtra,Raigad,410201,1,1
03-07-2025,Maharashtra,Raigad,410203,3,1
03-07-2025,Maharashtra,Raigad,410206,5,18
03-07-2025,Maharashtra,Raigad,410220,0,2
03-07-2025,Maharashtra,Raigarh,402115,0,3
03-07-2025,Maharashtra,Raigarh,402204,1,7
03-07-2025,Maharashtra,Raigarh,402207,2,0
03-07-2025,Maharashtra,Raigarh,402302,2,1
03-07-2025,Maharashtra,Raigarh,402306,0,4
03-07-2025,Maharashtra,Raigarh,402309,1,9
03-07-2025,Maharashtra,Raigarh,402402,3,3
03-07-2025,Maharashtra,Raigarh,410201,16,42
03-07-2025,Maharashtra,Raigarh,410207,8,9
03-07-2025,Maharashtra,Raigarh,410222,0,3
03-07-2025,Maharashtra,Ratnagiri,415602,2,0
03-07-2025,Maharashtra,Ratnagiri,415609,3,4
03-07-2025,Maharashtra,Ratnagiri,415611,1,7
03-07-2025,Maharashtra,Ratnagiri,415613,2,3
03-07-2025,Maharashtra,Ratnagiri,415708,0,1
03-07-2025,Maharashtra,Ratnagiri,415709,6,17
03-07-2025,Maharashtra,Ratnagiri,415714,0,1
03-07-2025,Maharashtra,Ratnagiri,415716,1,5
03-07-2025,Maharashtra,Ratnagiri,415720,0,1
03-07-2025,Maharashtra,Ratnagiri,415726,2,3
03-07-2025,Maharashtra,Ratnagiri,415727,1,0
03-07-2025,Maharashtra,Ratnagiri,415729,1,1
03-07-2025,Maharashtra,Ratnagiri,415804,5,13
03-07-2025,Maharashtra,Ratnagiri,416703,0,2
03-07-2025,Maharashtra,Ratnagiri,416705,0,4
03-07-2025,Maharashtra,Sangli,415306,4,10
03-07-2025,Maharashtra,Sangli,415313,1,1
03-07-2025,Maharashtra,Sangli,415403,0,5
03-07-2025,Maharashtra,Sangli,415406,2,3
03-07-2025,Maharashtra,Sangli,415407,2,5
03-07-2025,Maharashtra,Sangli,415408,10,25
03-07-2025,Maharashtra,Sangli,416304,1,0
03-07-2025,Maharashtra,Sangli,416308,0,8
03-07-2025,Maharashtra,Sangli,416313,7,20
03-07-2025,Maharashtra,Sangli,416316,5,3
03-07-2025,Maharashtra,Sangli,416402,4,15
03-07-2025,Maharashtra,Sangli,416411,0,2
03-07-2025,Maharashtra,Sangli,416413,9,15
03-07-2025,Maharashtra,Sangli,416417,1,2
03-07-2025,Maharashtra,Sangli,416418,0,2
03-07-2025,Maharashtra,Satara,412806,6,6
03-07-2025,Maharashtra,Satara,415003,1,9
03-07-2025,Maharashtra,Satara,415010,0,6
03-07-2025,Maharashtra,Satara,415012,5,4
03-07-2025,Maharashtra,Satara,415013,2,2
03-07-2025,Maharashtra,Satara,415020,0,1
03-07-2025,Maharashtra,Satara,415102,2,4
03-07-2025,Maharashtra,Satara,415105,3,4
03-07-2025,Maharashtra,Satara,415109,15,21
03-07-2025,Maharashtra,Satara,415111,5,13
03-07-2025,Maharashtra,Satara,415124,7,10
03-07-2025,Maharashtra,Satara,415207,3,2
03-07-2025,Maharashtra,Satara,415211,1,1
03-07-2025,Maharashtra,Satara,415507,3,9
03-07-2025,Maharashtra,Satara,415509,2,17
03-07-2025,Maharashtra,Satara,415510,1,1
03-07-2025,Maharashtra,Satara,415521,4,13
03-07-2025,Maharashtra,Satara,415536,3,0
03-07-2025,Maharashtra,Satara,415537,0,1
03-07-2025,Maharashtra,Satara,415538,2,16
03-07-2025,Maharashtra,Satara,415540,2,13
03-07-2025,Maharashtra,Sindhudurg,416534,1,1
03-07-2025,Maharashtra,Sindhudurg,416603,0,6
03-07-2025,Maharashtra,Sindhudurg,416604,0,2
03-07-2025,Maharashtra,Sindhudurg,416606,1,4
03-07-2025,Maharashtra,Sindhudurg,416610,1,1
03-07-2025,Maharashtra,Sindhudurg,416611,0,1
03-07-2025,Maharashtra,Sindhudurg,416612,1,3
03-07-2025,Maharashtra,Sindhudurg,416801,2,2
03-07-2025,Maharashtra,Sindhudurg,416803,2,0
03-07-2025,Maharashtra,Sindhudurg,416812,0,3
03-07-2025,Maharashtra,Solapur,413001,26,49
03-07-2025,Maharashtra,Solapur,413107,7,6
03-07-2025,Maharashtra,Solapur,413109,1,4
03-07-2025,Maharashtra,Solapur,413211,11,15
03-07-2025,Maharashtra,Solapur,413302,10,8
03-07-2025,Maharashtra,Solapur,413308,3,5
03-07-2025,Maharashtra,Solapur,413411,0,3
03-07-2025,Maharashtra,Thane,400603,2,4
03-07-2025,Maharashtra,Thane,400604,15,48
03-07-2025,Maharashtra,Thane,400612,56,124
03-07-2025,Maharashtra,Thane,400615,6,17
03-07-2025,Maharashtra,Thane,400701,19,35
03-07-2025,Maharashtra,Thane,401103,0,9
03-07-2025,Maharashtra,Thane,401107,29,76
03-07-2025,Maharashtra,Thane,401201,1,21
03-07-2025,Maharashtra,Thane,401203,3,7
03-07-2025,Maharashtra,Thane,401206,1,1
03-07-2025,Maharashtra,Thane,401303,1,15
03-07-2025,Maharashtra,Thane,401504,0,5
03-07-2025,Maharashtra,Thane,401604,0,1
03-07-2025,Maharashtra,Thane,401606,2,29
03-07-2025,Maharashtra,Thane,401702,1,3
03-07-2025,Maharashtra,Thane,421102,6,21
03-07-2025,Maharashtra,Thane,421203,5,7
03-07-2025,Maharashtra,Thane,421302,54,180
03-07-2025,Maharashtra,Wardha,442103,0,1
03-07-2025,Maharashtra,Wardha,442104,14,25
03-07-2025,Maharashtra,Wardha,442106,2,7
03-07-2025,Maharashtra,Wardha,442201,8,33
03-07-2025,Maharashtra,Wardha,442203,5,34
03-07-2025,Maharashtra,Wardha,442301,17,66
03-07-2025,Maharashtra,Washim,444105,17,49
03-07-2025,Maharashtra,Washim,444110,7,11
03-07-2025,Maharashtra,Washim,444402,3,17
03-07-2025,Maharashtra,Washim,444503,17,48
03-07-2025,Maharashtra,Washim,444504,27,36
03-07-2025,Maharashtra,Washim,444507,5,35
03-07-2025,Maharashtra,Washim *,444404,0,1
03-07-2025,Maharashtra,Yavatmal,445002,12,22
03-07-2025,Maharashtra,Yavatmal,445105,9,20
03-07-2025,Maharashtra,Yavatmal,445205,26,46
03-07-2025,Maharashtra,Yavatmal,445402,9,9
01-07-2025,Maharashtra,Ahmadnagar,413205,1,6
01-07-2025,Maharashtra,Ahmadnagar,413702,1,11
01-07-2025,Maharashtra,Ahmadnagar,413704,5,6
01-07-2025,Maharashtra,Ahmadnagar,413712,1,5
01-07-2025,Maharashtra,Ahmadnagar,413719,1,4
01-07-2025,Maharashtra,Ahmadnagar,413726,1,7
01-07-2025,Maharashtra,Ahmadnagar,413738,5,7
01-07-2025,Maharashtra,Ahmadnagar,414103,3,16
01-07-2025,Maharashtra,Ahmadnagar,414307,0,11
01-07-2025,Maharashtra,Ahmadnagar,414505,2,11
01-07-2025,Maharashtra,Ahmadnagar,414601,1,6
01-07-2025,Maharashtra,Ahmadnagar,414604,2,2
01-07-2025,Maharashtra,Ahmadnagar,422601,27,33
01-07-2025,Maharashtra,Ahmadnagar,422604,15,24
01-07-2025,Maharashtra,Ahmadnagar,422608,0,2
01-07-2025,Maharashtra,Ahmadnagar,422610,11,23
01-07-2025,Maharashtra,Ahmadnagar,422622,1,9
01-07-2025,Maharashtra,Ahmadnagar,423605,4,5
01-07-2025,Maharashtra,Ahmed Nagar,413736,0,1
01-07-2025,Maharashtra,Ahmed Nagar,414001,0,9
01-07-2025,Maharashtra,Ahmed Nagar,414502,0,2
01-07-2025,Maharashtra,Ahmed Nagar,414603,0,1
01-07-2025,Maharashtra,Akola,444104,0,20
01-07-2025,Maharashtra,Akola,444109,11,21
01-07-2025,Maharashtra,Akola,444117,5,5
01-07-2025,Maharashtra,Akola,444302,2,9
01-07-2025,Maharashtra,Akola,444405,0,11
01-07-2025,Maharashtra,Amravati,444605,2,8
01-07-2025,Maharashtra,Amravati,444607,7,11
01-07-2025,Maharashtra,Amravati,444723,4,19
01-07-2025,Maharashtra,Amravati,444728,2,16
01-07-2025,Maharashtra,Amravati,444813,14,37
01-07-2025,Maharashtra,Amravati,444906,36,81
01-07-2025,Maharashtra,Amravati,444907,1,14
01-07-2025,Maharashtra,Aurangabad,431008,12,16
01-07-2025,Maharashtra,Aurangabad,431101,6,27
01-07-2025,Maharashtra,Aurangabad,431110,3,11
01-07-2025,Maharashtra,Aurangabad,431111,16,18
01-07-2025,Maharashtra,Aurangabad,431112,20,42
01-07-2025,Maharashtra,Aurangabad,431113,11,26
01-07-2025,Maharashtra,Aurangabad,431117,14,14
01-07-2025,Maharashtra,Aurangabad,431121,7,9
01-07-2025,Maharashtra,Beed,413229,2,6
01-07-2025,Maharashtra,Beed,413249,7,13
01-07-2025,Maharashtra,Beed,414205,14,23
01-07-2025,Maharashtra,Beed,431123,23,77
01-07-2025,Maharashtra,Beed,431125,8,15
01-07-2025,Maharashtra,Beed,431129,9,25
01-07-2025,Maharashtra,Beed,431130,7,32
01-07-2025,Maharashtra,Beed,431143,6,20
01-07-2025,Maharashtra,Beed,431517,28,70
01-07-2025,Maharashtra,Beed,431518,4,14
01-07-2025,Maharashtra,Beed,431519,7,23
01-07-2025,Maharashtra,Beed,431530,17,31
01-07-2025,Maharashtra,Bhandara,441104,0,1
01-07-2025,Maharashtra,Bhandara,441106,0,2
01-07-2025,Maharashtra,Bhandara,441802,17,30
01-07-2025,Maharashtra,Bhandara,441803,6,9
01-07-2025,Maharashtra,Bhandara,441804,9,19
01-07-2025,Maharashtra,Bhandara,441906,1,19
01-07-2025,Maharashtra,Bid,431122,1,15
01-07-2025,Maharashtra,Bid,431515,0,6
01-07-2025,Maharashtra,Bid,431519,0,1
01-07-2025,Maharashtra,Bid,431523,0,13
01-07-2025,Maharashtra,Buldana,443001,1,20
01-07-2025,Maharashtra,Buldana,443102,0,4
01-07-2025,Maharashtra,Buldana,443106,0,1
01-07-2025,Maharashtra,Buldana,443301,1,19
01-07-2025,Maharashtra,Buldana,443302,0,11
01-07-2025,Maharashtra,Buldana,443303,0,7
01-07-2025,Maharashtra,Buldana,443402,0,8
01-07-2025,Maharashtra,Buldana,444306,0,2
01-07-2025,Maharashtra,Buldhana,443001,19,44
01-07-2025,Maharashtra,Buldhana,443101,11,25
01-07-2025,Maharashtra,Buldhana,443102,5,10
01-07-2025,Maharashtra,Buldhana,443103,24,33
01-07-2025,Maharashtra,Buldhana,443202,10,26
01-07-2025,Maharashtra,Buldhana,443204,7,9
01-07-2025,Maharashtra,Buldhana,443404,20,33
01-07-2025,Maharashtra,Buldhana,444201,1,14
01-07-2025,Maharashtra,Buldhana,444202,3,5
01-07-2025,Maharashtra,Buldhana,444204,4,30
01-07-2025,Maharashtra,Buldhana,444304,1,0
01-07-2025,Maharashtra,Chandrapur,441212,5,17
01-07-2025,Maharashtra,Chandrapur,442402,0,2
01-07-2025,Maharashtra,Chandrapur,442404,1,8
01-07-2025,Maharashtra,Chandrapur,442503,0,3
01-07-2025,Maharashtra,Chandrapur,442505,1,5
01-07-2025,Maharashtra,Chandrapur,442507,0,3
01-07-2025,Maharashtra,Chandrapur,442701,6,37
01-07-2025,Maharashtra,Chandrapur,442901,0,1
01-07-2025,Maharashtra,Chandrapur,442903,12,47
01-07-2025,Maharashtra,Chandrapur,442904,2,15
01-07-2025,Maharashtra,Chandrapur,442905,20,38
01-07-2025,Maharashtra,Chandrapur,442907,15,40
01-07-2025,Maharashtra,Chandrapur,442914,2,4
01-07-2025,Maharashtra,Chhatrapati Sambhajinagar,423702,0,4
01-07-2025,Maharashtra,Chhatrapati Sambhajinagar,431102,0,1
01-07-2025,Maharashtra,Chhatrapati Sambhajinagar,431150,0,2
01-07-2025,Maharashtra,Dharashiv,413509,0,1
01-07-2025,Maharashtra,Dharashiv,413623,0,2
01-07-2025,Maharashtra,Dhule,424302,5,28
01-07-2025,Maharashtra,Dhule,425404,2,13
01-07-2025,Maharashtra,Dhule,425405,76,66
01-07-2025,Maharashtra,Gadchiroli,441209,11,37
01-07-2025,Maharashtra,Gadchiroli,442603,6,14
01-07-2025,Maharashtra,Gadchiroli,442703,6,14
01-07-2025,Maharashtra,Gadchiroli,442705,10,24
01-07-2025,Maharashtra,Gadchiroli,442709,3,12
01-07-2025,Maharashtra,Gondiya,441802,0,1
01-07-2025,Maharashtra,Gondiya,441901,7,10
01-07-2025,Maharashtra,Gondiya,441911,10,35
01-07-2025,Maharashtra,Gondiya *,441801,0,2
01-07-2025,Maharashtra,Hingoli,431510,1,0
01-07-2025,Maharashtra,Hingoli,431514,0,1
01-07-2025,Maharashtra,Hingoli,431701,26,44
01-07-2025,Maharashtra,Hingoli,431702,23,45
01-07-2025,Maharashtra,Hingoli,431703,6,12
01-07-2025,Maharashtra,Hingoli,431705,29,47
01-07-2025,Maharashtra,Jalgaon,424101,31,105
01-07-2025,Maharashtra,Jalgaon,424205,12,16
01-07-2025,Maharashtra,Jalgaon,425105,21,34
01-07-2025,Maharashtra,Jalgaon,425107,31,84
01-07-2025,Maharashtra,Jalgaon,425116,2,4
01-07-2025,Maharashtra,Jalgaon,425301,6,30
01-07-2025,Maharashtra,Jalgaon,425307,4,4
01-07-2025,Maharashtra,Jalgaon,425507,10,15
01-07-2025,Maharashtra,Jalna,431007,0,2
01-07-2025,Maharashtra,Jalna,431135,4,13
01-07-2025,Maharashtra,Jalna,431203,51,144
01-07-2025,Maharashtra,Jalna,431208,10,20
01-07-2025,Maharashtra,Jalna,431212,6,14
01-07-2025,Maharashtra,Jalna,431503,1,2
01-07-2025,Maharashtra,Kolhapur,416005,5,15
01-07-2025,Maharashtra,Kolhapur,416106,12,31
01-07-2025,Maharashtra,Kolhapur,416108,1,0
01-07-2025,Maharashtra,Kolhapur,416115,15,73
01-07-2025,Maharashtra,Kolhapur,416143,7,7
01-07-2025,Maharashtra,Kolhapur,416146,2,1
01-07-2025,Maharashtra,Kolhapur,416203,4,8
01-07-2025,Maharashtra,Kolhapur,416210,0,2
01-07-2025,Maharashtra,Kolhapur,416212,8,8
01-07-2025,Maharashtra,Kolhapur,416231,0,1
01-07-2025,Maharashtra,Kolhapur,416505,3,11
01-07-2025,Maharashtra,Kolhapur,416506,2,1
01-07-2025,Maharashtra,Kolhapur,416526,1,2
01-07-2025,Maharashtra,Kolhapur,416552,5,5
01-07-2025,Maharashtra,Latur,413520,30,105
01-07-2025,Maharashtra,Latur,413581,3,12
01-07-2025,Maharashtra,Mumbai,400004,3,9
01-07-2025,Maharashtra,Mumbai,400010,3,7
01-07-2025,Maharashtra,Mumbai,400017,14,62
01-07-2025,Maharashtra,Mumbai,400022,9,24
01-07-2025,Maharashtra,Mumbai,400028,1,9
01-07-2025,Maharashtra,Mumbai,400050,8,22
01-07-2025,Maharashtra,Mumbai,400066,7,25
01-07-2025,Maharashtra,Mumbai,400068,10,52
01-07-2025,Maharashtra,Mumbai,400069,4,15
01-07-2025,Maharashtra,Mumbai,400072,10,29
01-07-2025,Maharashtra,Mumbai,400093,6,23
01-07-2025,Maharashtra,Mumbai,400095,16,38
01-07-2025,Maharashtra,Mumbai,400099,2,11
01-07-2025,Maharashtra,Mumbai,400708,0,1
01-07-2025,Maharashtra,Mumbai City,400008,7,7
01-07-2025,Maharashtra,Mumbai City,400017,13,22
01-07-2025,Maharashtra,Mumbai City,400025,0,1
01-07-2025,Maharashtra,Mumbai City,400030,0,4
01-07-2025,Maharashtra,Mumbai Suburban,400043,43,62
01-07-2025,Maharashtra,Mumbai Suburban,400059,5,5
01-07-2025,Maharashtra,Mumbai Suburban,400060,4,11
01-07-2025,Maharashtra,Mumbai Suburban,400064,2,8
01-07-2025,Maharashtra,Mumbai Suburban,400065,4,3
01-07-2025,Maharashtra,Mumbai Suburban,400067,12,29
01-07-2025,Maharashtra,Mumbai Suburban,400074,8,7
01-07-2025,Maharashtra,Mumbai Suburban,400082,2,0
01-07-2025,Maharashtra,Mumbai Suburban,400089,3,7
01-07-2025,Maharashtra,Mumbai Suburban,400091,2,6
01-07-2025,Maharashtra,Mumbai( Sub Urban ),400055,0,1
01-07-2025,Maharashtra,Mumbai( Sub Urban ),400067,0,6
01-07-2025,Maharashtra,Mumbai( Sub Urban ),400083,0,1
01-07-2025,Maharashtra,Mumbai( Sub Urban ),400086,0,1
01-07-2025,Maharashtra,Nagpur,440027,6,30
01-07-2025,Maharashtra,Nagpur,440032,4,11
